agent_id,true_alpha,MPD_alpha,true_tau,MPD_tau
1,0.9148060434963554,0.9440339765415162,2.504981378093362,1.4082246323050083
2,0.9370754132978618,0.9441203753889394,0.8686307929456234,1.0170802944438155
3,0.2861395347863436,0.09335378810059891,0.8662692438811064,0.9202909172143543
4,0.8304476260673255,0.7849680464025348,1.5557801146060228,1.171256668756126
5,0.6417455188930035,0.9553281689275239,3.7698227679356937,1.3745315659002535
6,0.5190959491301328,0.7343516171562805,3.850432055070996,1.2816133953170867
7,0.7365883146412671,0.9704166508650186,2.959421116858721,1.2725346679639187
8,0.1346665972378105,0.595865089697958,2.9329836228862405,1.0437077340609677
9,0.6569922904018313,0.9305888823543068,2.1430451599881053,1.1309213035030146
10,0.7050647840369493,0.20292003497016736,0.0090918643400073,0.9356005764429316
11,0.45774177624844015,0.9501336209444071,2.4357498101890087,1.1400129466927658
12,0.7191122516524047,0.8948950273430567,3.3472062377259135,1.1926326801847558
13,0.9346722471527756,0.9677459869936592,3.0060902507975698,1.2969894856799138
14,0.2554288243409246,0.9317824732763477,1.810926290228963,1.0256344546309275
15,0.46229282254353166,0.8300493879550694,2.143159975297749,1.1104520997823364
16,0.9400145227555186,0.9689372116672701,2.1495067812502384,1.1811767997404896
17,0.978226428385824,0.13057876489226322,0.00552337430417537,0.9471092475123977
18,0.11748736165463924,0.04636577670107092,1.422663815319538,0.8857920538879529
19,0.47499708156101406,0.928287194408915,2.4485323606058955,1.0563579277111785
20,0.560332746244967,0.9541774233685651,3.315768522210419,1.5143598076217284
21,0.9040313872974366,0.8190447866226899,1.4268879974260926,1.0784346504861904
22,0.13871016772463918,0.1867825319181331,1.6425405032932758,0.9602431383245918
23,0.988891728920862,0.9646523570188552,2.2939035957679152,1.1216782309923206
24,0.9466682325582952,0.9626842557565691,2.3587132142856717,1.1144467270984149
25,0.0824375580996275,0.914009022530081,2.8786291694268584,0.9697555975659795
26,0.5142117843497545,0.5940929743405352,1.5798921808600426,0.938999882203365
27,0.390203467104584,0.7160999401188924,3.676815716549754,1.088734194306515
28,0.905738130910322,0.9737016877090072,3.8502811742946506,1.2375998073026167
29,0.4469696281012148,0.30670081412013656,0.9340941021218896,0.9291957364440175
30,0.8360042599961162,0.966162866099824,2.8979903999716043,1.1123505171681547
31,0.7375956177711487,0.9791792181354337,3.614538100548089,1.3917109868327504
32,0.811055141268298,0.817044299581743,2.413896339014173,1.0754532344109575
33,0.388108282815665,0.8318955383034308,2.526029195636511,1.2259079889888589
34,0.6851697294041514,0.9100405417937473,3.749543398618698,1.315233867015897
35,0.00394833879545331,0.5842563478642713,3.4019310027360916,0.8862837784111274
36,0.8329160802531987,0.9231697027815027,2.319283596239984,0.9490146988296966
37,0.00733414688147604,0.0436253115611987,3.2856156956404448,0.8593513090088151
38,0.20765897282399237,0.07850297983970082,0.4548744363710284,0.8994866171713809
39,0.9066014077980072,0.9254794336301747,3.058031034655869,1.2252890226847633
40,0.6117786434479058,0.6787075774973309,2.494453828781843,1.1260634472017979
41,0.37955924053676426,0.08171385884619854,0.5937864268198609,0.9135845419547011
42,0.4357715849764645,0.9553353239681431,0.3210578663274646,1.0624102313904449
43,0.03743103286251426,0.5115658537958422,1.8562782052904367,0.9951559133200818
44,0.973539913771674,0.9779668819110148,3.1174726458266377,1.3195846135810165
45,0.4317512488923967,0.5220626286959349,2.934111838229001,1.1438534421057818
46,0.9575765966437756,0.962331433155621,3.2689217776060104,1.2865734220409129
47,0.8877549055032432,0.3712780022206382,0.6806499250233173,0.9153109758245752
48,0.6399787694681436,0.969352318120301,3.7788813021034,1.3635656940434733
49,0.970966610359028,0.6614463689423898,1.1744953654706478,0.9918515654413518
50,0.6188382073305547,0.47688147112551055,0.5962882097810507,0.94908052341224
51,0.3334272112697363,0.7004382177577289,2.877514365129173,0.9860700125671739
52,0.3467482482083142,0.18657614008813028,1.2963438099250195,0.9255533948878484
53,0.3984854114241898,0.6147918747435295,3.115237994119525,1.0080330215947941
54,0.7846927756909281,0.6965584120087741,1.5777640072628856,0.9966621649871001
55,0.03893649112433195,0.11782818561477115,2.7143714716657996,0.8988188601117278
56,0.7487953861709684,0.9130784431133454,3.1033001709729433,1.1934177701747708
57,0.67727683018893,0.7529179542133093,0.7514761760830879,0.912299118063478
58,0.17126433039084077,0.02751851501592288,0.11634327564388514,0.8880735827493703
59,0.2610879638232291,0.5231304735026263,0.5428551882505417,0.8849513419598811
60,0.5144129346590489,0.8943512961254652,2.720656712539494,1.2928685145459757
61,0.6756072745192796,0.6683263745015098,3.739291815087199,1.193064976956888
62,0.9828171979170292,0.9746565815285941,2.2019763374701142,1.3646589477443687
63,0.7595442675519735,0.9581000510118701,2.407064941711724,1.1497775019328076
64,0.566488424083218,0.37043903012976126,0.7879779525101185,0.938774407769341
65,0.8496897185686976,0.9596682936583008,2.1409464422613382,1.0329446148598032
66,0.18947393540292976,0.04759909739993208,0.7182229571044445,0.8805663293855437
67,0.27128661470487714,0.345571816167933,1.8075459776446223,0.9705586913249813
68,0.828158485237509,0.6310994817664339,1.2682134071365,0.984992404397014
69,0.6932048203889281,0.06956669714654398,0.4646986816078425,0.9010230086799008
70,0.24054473964497447,0.17029511292793204,0.7444086270406842,0.9710665278779943
71,0.04298879601992667,0.0813674432708866,2.918920386582613,0.9199417559204375
72,0.14047909411601722,0.29860687796365726,1.647488284856081,0.9764908013527658
73,0.2163854150567204,0.18570845479307502,1.6561987269669771,0.9637593022209892
74,0.479398564202711,0.6407801848342682,1.9212405160069463,1.0431570942828492
75,0.19741034228354692,0.34644621037241874,1.7099778624251485,1.010188605512856
76,0.7193558376748115,0.6070667315886943,0.5459614405408502,1.052031120610617
77,0.00788473873399198,0.07371547104414924,3.298717625439167,0.8923680144919347
78,0.3754899646155536,0.783740654898818,2.369216970168054,1.0498120408533151
79,0.5144077083095908,0.6380839352733029,3.177587910555303,1.2980476387824558
80,0.00157055421732366,0.05680137592839976,3.0761297028511763,0.9015522485763097
81,0.5816040025092661,0.946733241729178,3.672225669026375,1.19747178916406
82,0.1579052081797272,0.42107807041301637,3.4505191082134843,1.049713256782299
83,0.35902830585837364,0.21774804103641554,1.267900951206684,0.9288115393634455
84,0.6456318784039468,0.1891083077127211,1.037042303942144,0.9512098139883168
85,0.7758233626373112,0.8249382196564143,2.969065807759762,1.2041743193467267
86,0.5636468415614218,0.8981302780669159,2.989444467239082,1.1292707482693636
87,0.23370339861139655,0.9461398699976339,3.671616136096418,1.1324992402716412
88,0.08998051634989679,0.09152806464293722,3.1727648368105292,0.9935604164610377
89,0.08561206492595375,0.03479133963761837,0.5333184730261564,0.917226788572136
90,0.30521836946718395,0.06525478925210244,1.1509990086778998,0.8925170661904664
91,0.6674265146721154,0.7772350787935751,0.7787045752629638,0.9524137192966775
92,2.388965804129839e-4,0.09704886935223567,3.136437530629337,0.9347108785658755
93,0.20856995694339275,0.03134223114934573,0.5154886469244957,0.8900245476959853
94,0.9330341273453088,0.17539369493460988,0.5163571340963244,0.9051704272101285
95,0.9256447486113756,0.8599960683174388,0.2890124451369047,1.0005787475670367
96,0.7340943010058254,0.06958289652075539,0.21251793392002585,0.8810351956857112
97,0.33307198341935873,0.4922985256501615,2.127497745677829,1.0573743125599928
98,0.5150633298326284,0.9158484934130668,0.4492329666391015,1.0147278161211686
99,0.7439746463205665,0.9714235338079227,2.972750878892839,1.2443263995743548
