agent_id,true_alpha,MPD_alpha,true_tau,MPD_tau
1,0.9148060434963554,0.7315254465624146,2.504981378093362,2.770531239236075
2,0.9370754132978618,0.7749136126363376,0.8686307929456234,0.7869707056806234
3,0.2861395347863436,0.5631344164879248,0.8662692438811064,0.9147883751504107
4,0.8304476260673255,0.7391969344675609,1.5557801146060228,1.5301871350822998
5,0.6417455188930035,0.6410457471541569,3.7698227679356937,3.3574200457209886
6,0.5190959491301328,0.533323907673727,3.850432055070996,3.2513703390713435
7,0.7365883146412671,0.8056867558942983,2.959421116858721,2.7650676366500067
8,0.1346665972378105,0.07437951377670331,2.9329836228862405,3.0870027961824644
9,0.6569922904018313,0.6128676867317074,2.1430451599881053,2.3389263681946524
10,0.7050647840369493,0.048828076797132886,0.0090918643400073,0.17579651647162164
11,0.45774177624844015,0.5789640335354138,2.4357498101890087,1.69220987297033
12,0.7191122516524047,0.7508900596345596,3.3472062377259135,2.6166853945105983
13,0.9346722471527756,0.9083413551855131,3.0060902507975698,3.429459695872705
14,0.2554288243409246,0.1638086552712343,1.810926290228963,1.686232843099956
15,0.46229282254353166,0.6441415725843657,2.143159975297749,1.7728452755068644
16,0.9400145227555186,0.8568738315031618,2.1495067812502384,2.2473699332027595
17,0.978226428385824,0.033393186230601946,0.00552337430417537,0.12242165115600634
18,0.11748736165463924,0.0498188957168949,1.422663815319538,1.2157336068028852
19,0.47499708156101406,0.32858038946303814,2.4485323606058955,2.5673168631335415
20,0.560332746244967,0.4663104562048256,3.315768522210419,3.2226823675660343
21,0.9040313872974366,0.7415886162839548,1.4268879974260926,1.4765673368734538
22,0.13871016772463918,0.12412594715102222,1.6425405032932758,1.399646676818731
23,0.988891728920862,0.9847496097985966,2.2939035957679152,2.4618495113598318
24,0.9466682325582952,0.9547478468131546,2.3587132142856717,2.2369857579458112
25,0.0824375580996275,0.02987160357762574,2.8786291694268584,3.227687132129026
26,0.5142117843497545,0.37287017703677044,1.5798921808600426,1.6045034721726559
27,0.390203467104584,0.26201457638066095,3.676815716549754,3.6859480864341174
28,0.905738130910322,0.8539209817588148,3.8502811742946506,3.4675571700374257
29,0.4469696281012148,0.20937497677978825,0.9340941021218896,1.1207140400535351
30,0.8360042599961162,0.7721029752210613,2.8979903999716043,2.972351396945771
31,0.7375956177711487,0.7292690874901071,3.614538100548089,3.8807236511741046
32,0.811055141268298,0.8041651114929653,2.413896339014173,2.0716541995978774
33,0.388108282815665,0.35103933512011337,2.526029195636511,2.0483202156339124
34,0.6851697294041514,0.7620271027192769,3.749543398618698,3.448072767183434
35,0.00394833879545331,0.02073127245217822,3.4019310027360916,0.5585831575758026
36,0.8329160802531987,0.8617737699505713,2.319283596239984,2.239966275596802
37,0.00733414688147604,0.014672973286993424,3.2856156956404448,1.6721102617605519
38,0.20765897282399237,0.040334536391375644,0.4548744363710284,0.4887289415476548
39,0.9066014077980072,0.8441744730154048,3.058031034655869,3.114008568839848
40,0.6117786434479058,0.754635726485662,2.494453828781843,2.3372828596867383
41,0.37955924053676426,0.767418634760901,0.5937864268198609,0.5587744015578998
42,0.4357715849764645,0.9253075497962214,0.3210578663274646,0.31784702702328577
43,0.03743103286251426,0.036707572987089376,1.8562782052904367,1.7763841549965873
44,0.973539913771674,0.896308241084874,3.1174726458266377,3.28567837639483
45,0.4317512488923967,0.4293904725235855,2.934111838229001,2.9724116619603254
46,0.9575765966437756,0.964709319680263,3.2689217776060104,3.183835343044117
47,0.8877549055032432,0.7561886382973996,0.6806499250233173,0.6108977480899861
48,0.6399787694681436,0.5735103026114218,3.7788813021034,4.368709010311033
49,0.970966610359028,0.7923642676814268,1.1744953654706478,1.3979881026954977
50,0.6188382073305547,0.8267901941949363,0.5962882097810507,0.7651283430344487
51,0.3334272112697363,0.32652595766524073,2.877514365129173,3.0118572227486657
52,0.3467482482083142,0.1364365200978349,1.2963438099250195,1.42184986413596
53,0.3984854114241898,0.46441218900281245,3.115237994119525,2.9428643883674526
54,0.7846927756909281,0.65231706743284,1.5777640072628856,0.9853391161861778
55,0.03893649112433195,0.06361683914090338,2.7143714716657996,2.380595319050834
56,0.7487953861709684,0.6801067255979811,3.1033001709729433,3.127075526425968
57,0.67727683018893,0.9427989078915939,0.7514761760830879,0.9712766808102533
58,0.17126433039084077,0.04513683131312604,0.11634327564388514,0.16197207260814944
59,0.2610879638232291,0.05088702111784596,0.5428551882505417,0.6308011614454206
60,0.5144129346590489,0.7069203396407728,2.720656712539494,2.5327766414445416
61,0.6756072745192796,0.7011525476950018,3.739291815087199,3.673080313937155
62,0.9828171979170292,0.9922877378864308,2.2019763374701142,2.365591722254214
63,0.7595442675519735,0.43060745399066414,2.407064941711724,2.689778155608768
64,0.566488424083218,0.6723206021620809,0.7879779525101185,0.870429561113564
65,0.8496897185686976,0.8465168883806923,2.1409464422613382,2.257482223906682
66,0.18947393540292976,0.14493043077712,0.7182229571044445,0.7630317464772385
67,0.27128661470487714,0.07453990800285143,1.8075459776446223,1.8330436058026354
68,0.828158485237509,0.7316430901528745,1.2682134071365,1.230747936311679
69,0.6932048203889281,0.5755902924986265,0.4646986816078425,0.5220150789682354
70,0.24054473964497447,0.6071650969738343,0.7444086270406842,0.6755656196205791
71,0.04298879601992667,0.056961935832244605,2.918920386582613,2.8258277314370472
72,0.14047909411601722,0.1737732575142732,1.647488284856081,1.7291830764283245
73,0.2163854150567204,0.3763714629878187,1.6561987269669771,1.7239751620585797
74,0.479398564202711,0.6038213044871616,1.9212405160069463,1.6216814697964272
75,0.19741034228354692,0.1478561241145615,1.7099778624251485,1.9647612077903371
76,0.7193558376748115,0.8734516096189048,0.5459614405408502,0.6155703048257473
77,0.00788473873399198,0.029689971725948304,3.298717625439167,1.383973486756557
78,0.3754899646155536,0.42299736013212497,2.369216970168054,2.5444009861440073
79,0.5144077083095908,0.5128938883634807,3.177587910555303,3.1277255472455714
80,0.00157055421732366,0.06289635924481268,3.0761297028511763,0.329668287501578
81,0.5816040025092661,0.5340394919395175,3.672225669026375,3.1182542933754323
82,0.1579052081797272,0.12658675678865466,3.4505191082134843,3.48120079350695
83,0.35902830585837364,0.6414423011627735,1.267900951206684,0.941734641494202
84,0.6456318784039468,0.9282358365595401,1.037042303942144,0.7880832441757766
85,0.7758233626373112,0.7684804645900527,2.969065807759762,2.7242208509328427
86,0.5636468415614218,0.6941067775971015,2.989444467239082,3.026430445419636
87,0.23370339861139655,0.22004880374971575,3.671616136096418,3.770175748663095
88,0.08998051634989679,0.313014057193611,3.1727648368105292,2.7996934718057234
89,0.08561206492595375,0.9731145272500684,0.5333184730261564,0.4882061807846005
90,0.30521836946718395,0.1007422235985388,1.1509990086778998,1.2821353694052324
91,0.6674265146721154,0.06671321689490331,0.7787045752629638,0.9727605016106082
92,2.388965804129839e-4,0.03237670965696751,3.136437530629337,0.1463586272711687
93,0.20856995694339275,0.045907374386427544,0.5154886469244957,0.3546907386677195
94,0.9330341273453088,0.4356238975890756,0.5163571340963244,0.8576051351451391
95,0.9256447486113756,0.9198153933861015,0.2890124451369047,0.349282090610589
96,0.7340943010058254,0.16880853114888145,0.21251793392002585,0.22149454097731763
97,0.33307198341935873,0.39496028505350006,2.127497745677829,2.3670163247134157
98,0.5150633298326284,0.19546363619239687,0.4492329666391015,0.744258815019589
99,0.7439746463205665,0.9814990115217563,2.972750878892839,2.417965311060251
100,0.6191592400427908,0.619351762652725,2.925261909142137,2.1653873894440254
