agent_id,true_alpha,MPD_alpha,true_tau,MPD_tau
1,0.9148060434963554,0.8595301340756111,2.504981378093362,1.7289026797266418
2,0.9370754132978618,0.4666679237361842,0.8686307929456234,1.0042546340379959
3,0.2861395347863436,0.6644602016396218,0.8662692438811064,0.961757117924148
4,0.8304476260673255,0.9625838244211474,1.5557801146060228,1.2851312327046134
5,0.6417455188930035,0.8488240822312026,3.7698227679356937,1.783896806370859
6,0.5190959491301328,0.8387143300558865,3.850432055070996,1.9901045658020795
7,0.7365883146412671,0.5157928353700153,2.959421116858721,1.968309548860647
8,0.1346665972378105,0.24576224060276292,2.9329836228862405,1.502445743120714
9,0.6569922904018313,0.830159508179767,2.1430451599881053,1.6455820656897031
10,0.7050647840369493,0.059350011761385185,0.0090918643400073,0.8245844185550424
11,0.45774177624844015,0.7365534705726923,2.4357498101890087,1.3348869036730444
12,0.7191122516524047,0.9768961544859565,3.3472062377259135,1.5421467200736565
13,0.9346722471527756,0.9812518253083833,3.0060902507975698,1.9101136941235977
14,0.2554288243409246,0.4494266065813106,1.810926290228963,1.0092976201851989
15,0.46229282254353166,0.7245620003363937,2.143159975297749,1.1624373811867144
16,0.9400145227555186,0.9771578227598063,2.1495067812502384,1.5119837969841425
17,0.978226428385824,0.01942288455455693,0.00552337430417537,0.8151992647934654
18,0.11748736165463924,0.651323803496577,1.422663815319538,0.8553305658686847
19,0.47499708156101406,0.5499230663037228,2.4485323606058955,1.30126131102473
20,0.560332746244967,0.7134122137010321,3.315768522210419,1.6891299624220886
21,0.9040313872974366,0.9185802523666178,1.4268879974260926,1.1794333672856752
22,0.13871016772463918,0.28834638243644817,1.6425405032932758,1.0624431347272272
23,0.988891728920862,0.946504551249878,2.2939035957679152,1.5188314049279514
24,0.9466682325582952,0.9581363877577465,2.3587132142856717,1.7081952723782836
25,0.0824375580996275,0.20818107672221225,2.8786291694268584,1.186627257708839
26,0.5142117843497545,0.8542733008859316,1.5798921808600426,1.044474579119221
27,0.390203467104584,0.5084343045916617,3.676815716549754,1.3580868736480451
28,0.905738130910322,0.8878019463170173,3.8502811742946506,1.9098733675667172
29,0.4469696281012148,0.5680916027167896,0.9340941021218896,0.8707024970998819
30,0.8360042599961162,0.9694920710457022,2.8979903999716043,1.46232491492712
31,0.7375956177711487,0.7191393354118851,3.614538100548089,2.0982283642852124
32,0.811055141268298,0.9734724827387398,2.413896339014173,1.6107290153181117
33,0.388108282815665,0.9349961065626556,2.526029195636511,1.1869067954476802
34,0.6851697294041514,0.9283614490777009,3.749543398618698,2.158490248744514
35,0.00394833879545331,0.05374340125228062,3.4019310027360916,0.8923362566514514
36,0.8329160802531987,0.9565135490215064,2.319283596239984,1.4161112233604298
37,0.00733414688147604,0.07845697110338463,3.2856156956404448,0.9091793196560247
38,0.20765897282399237,0.524456592978491,0.4548744363710284,0.9056080184444396
39,0.9066014077980072,0.9365343345937358,3.058031034655869,1.779430707620142
40,0.6117786434479058,0.6953724053577756,2.494453828781843,1.5283487711823316
41,0.37955924053676426,0.16810671437524244,0.5937864268198609,0.9021066194420746
42,0.4357715849764645,0.057874273331064124,0.3210578663274646,0.8983860668273832
43,0.03743103286251426,0.14719593299619504,1.8562782052904367,0.9366270089589351
44,0.973539913771674,0.9619246863337108,3.1174726458266377,1.7676591547960907
45,0.4317512488923967,0.5559559188516414,2.934111838229001,1.6205885787825591
46,0.9575765966437756,0.9747409977726131,3.2689217776060104,1.702832543589567
47,0.8877549055032432,0.948487894682934,0.6806499250233173,0.9297931752118869
48,0.6399787694681436,0.8449610828572169,3.7788813021034,1.920567036469434
49,0.970966610359028,0.9752124701370315,1.1744953654706478,1.260702337786858
50,0.6188382073305547,0.13298935805362017,0.5962882097810507,0.8687054048706345
51,0.3334272112697363,0.4154054204564186,2.877514365129173,1.5656216246415866
52,0.3467482482083142,0.9596563259539141,1.2963438099250195,1.0344017771369924
53,0.3984854114241898,0.636959054000839,3.115237994119525,1.7798676041276233
54,0.7846927756909281,0.9590267901803913,1.5777640072628856,1.0790133905586068
55,0.03893649112433195,0.1798131076756595,2.7143714716657996,1.004860508129296
56,0.7487953861709684,0.9575858744719479,3.1033001709729433,1.7912215966826506
57,0.67727683018893,0.8058217479777544,0.7514761760830879,0.8353014023917886
58,0.17126433039084077,0.024960777843054387,0.11634327564388514,0.8732352166745301
59,0.2610879638232291,0.0419973087052693,0.5428551882505417,0.820681433633876
60,0.5144129346590489,0.6577192749328042,2.720656712539494,1.5383300031911658
61,0.6756072745192796,0.9602938030490958,3.739291815087199,2.064856372007387
62,0.9828171979170292,0.9739482369239383,2.2019763374701142,1.4748462617047042
63,0.7595442675519735,0.8771944713498049,2.407064941711724,1.7056183354233525
64,0.566488424083218,0.743293671249013,0.7879779525101185,0.8939019060117663
65,0.8496897185686976,0.965080067864602,2.1409464422613382,1.400731529192376
66,0.18947393540292976,0.18963925826235595,0.7182229571044445,0.9464085811082922
67,0.27128661470487714,0.5449075110566562,1.8075459776446223,1.4079285264298202
68,0.828158485237509,0.6823287303808809,1.2682134071365,1.1675972528127394
69,0.6932048203889281,0.5374889096306039,0.4646986816078425,0.8141329163915678
70,0.24054473964497447,0.41259547779635625,0.7444086270406842,0.9230477055622605
71,0.04298879601992667,0.9265744240686669,2.918920386582613,1.1986439137029634
72,0.14047909411601722,0.1555022906464345,1.647488284856081,1.0007142507003088
73,0.2163854150567204,0.6353905028313773,1.6561987269669771,1.1220702790097055
74,0.479398564202711,0.7432815506923864,1.9212405160069463,1.1799274879606645
75,0.19741034228354692,0.4403503331292669,1.7099778624251485,1.1730420129525534
76,0.7193558376748115,0.029133106850225986,0.5459614405408502,0.8679999925955755
77,0.00788473873399198,0.13034794136788846,3.298717625439167,0.9633895915023856
78,0.3754899646155536,0.2806595127666042,2.369216970168054,1.4259921608213837
79,0.5144077083095908,0.64021422457845,3.177587910555303,1.4260058346102595
80,0.00157055421732366,0.029036350899166924,3.0761297028511763,0.7981973674921188
81,0.5816040025092661,0.9498873761799138,3.672225669026375,1.6158386928759145
82,0.1579052081797272,0.15258183559031185,3.4505191082134843,1.669220483237481
83,0.35902830585837364,0.9082929739732419,1.267900951206684,1.1514320969424625
84,0.6456318784039468,0.6302078354824803,1.037042303942144,1.0393724608070938
85,0.7758233626373112,0.9519187843741367,2.969065807759762,1.4589293998561574
86,0.5636468415614218,0.9536506570724408,2.989444467239082,1.422493377448132
87,0.23370339861139655,0.47239726478524247,3.671616136096418,1.7989137402158426
88,0.08998051634989679,0.4704749487895058,3.1727648368105292,1.46764006521066
89,0.08561206492595375,0.5757291864850271,0.5333184730261564,0.8953926776205781
90,0.30521836946718395,0.03817208323714217,1.1509990086778998,0.9054847038721267
