agent_id,true_alpha,MPD_alpha,true_tau,MPD_tau
1,0.9148060434963554,0.7312918628998674,2.504981378093362,3.631576632736368
2,0.9370754132978618,0.9373473007754747,0.8686307929456234,1.101964520726913
3,0.2861395347863436,0.08502900057056703,0.8662692438811064,0.3816010327883373
4,0.8304476260673255,0.6161530470388262,1.5557801146060228,2.0427040255359827
5,0.6417455188930035,0.8746557241793442,3.7698227679356937,3.673948535135259
6,0.5190959491301328,0.30991431481475434,3.850432055070996,3.860047807405025
7,0.7365883146412671,0.9331190309029052,2.959421116858721,3.29928744769708
8,0.1346665972378105,0.30382092200684224,2.9329836228862405,1.3760320658087184
9,0.6569922904018313,0.8385133167297952,2.1430451599881053,1.5786718913187867
10,0.7050647840369493,0.2401743465699505,0.0090918643400073,0.4683537832321273
11,0.45774177624844015,0.8554661308393726,2.4357498101890087,2.0265752784513205
12,0.7191122516524047,0.5400987335766048,3.3472062377259135,2.222178850114482
13,0.9346722471527756,0.9404517806520373,3.0060902507975698,2.955952311427586
14,0.2554288243409246,0.1438258134746007,1.810926290228963,1.0500584835189666
15,0.46229282254353166,0.6718183230098678,2.143159975297749,1.6872797853764248
16,0.9400145227555186,0.9563414896812026,2.1495067812502384,1.7784367304786683
17,0.978226428385824,0.10000426236538348,0.00552337430417537,0.4165200886240332
18,0.11748736165463924,0.06178038476533032,1.422663815319538,0.2858833814150049
19,0.47499708156101406,0.6743468303279261,2.4485323606058955,1.5173846703030764
20,0.560332746244967,0.7276024512109691,3.315768522210419,5.373425893801903
21,0.9040313872974366,0.6214218197647664,1.4268879974260926,1.6952679427527197
22,0.13871016772463918,0.10562465415364566,1.6425405032932758,0.5524722292387279
23,0.988891728920862,0.9642704437050479,2.2939035957679152,2.011829199660218
24,0.9466682325582952,0.9601471509920406,2.3587132142856717,1.7252177017839259
25,0.0824375580996275,0.9093535038066618,2.8786291694268584,0.9339580794698001
26,0.5142117843497545,0.8786775302215892,1.5798921808600426,0.6194033676665802
27,0.390203467104584,0.43272849720032275,3.676815716549754,1.7912196476671889
28,0.905738130910322,0.9805108636879785,3.8502811742946506,3.933406447114204
29,0.4469696281012148,0.43830666894122194,0.9340941021218896,0.4585698762023687
30,0.8360042599961162,0.9626569843342493,2.8979903999716043,1.4833150820398722
31,0.7375956177711487,0.9083611653874617,3.614538100548089,3.6975543148631598
32,0.811055141268298,0.6709630889517472,2.413896339014173,1.4902415084656933
33,0.388108282815665,0.5435844464267708,2.526029195636511,2.649387551673473
34,0.6851697294041514,0.5965650594330515,3.749543398618698,2.9955883368265144
35,0.00394833879545331,0.6881937039959187,3.4019310027360916,0.38827033705298014
36,0.8329160802531987,0.11562658166009251,2.319283596239984,0.8114225520067472
37,0.00733414688147604,0.8932159404500717,3.2856156956404448,0.26058387335355215
38,0.20765897282399237,0.0640151554596497,0.4548744363710284,0.435687584106282
39,0.9066014077980072,0.8921970796780011,3.058031034655869,2.2867854255658036
40,0.6117786434479058,0.5453011540290196,2.494453828781843,2.174230781557381
41,0.37955924053676426,0.07450050779619727,0.5937864268198609,0.3307635214200592
42,0.4357715849764645,0.9388457337349582,0.3210578663274646,1.3111962050546795
43,0.03743103286251426,0.40341758996953203,1.8562782052904367,0.9318916737119032
44,0.973539913771674,0.9769452758290388,3.1174726458266377,4.047770103028723
45,0.4317512488923967,0.3618432970660843,2.934111838229001,2.6879981395976356
46,0.9575765966437756,0.9312651398140871,3.2689217776060104,3.149965151467624
47,0.8877549055032432,0.8811891317435804,0.6806499250233173,0.40528599903733836
48,0.6399787694681436,0.8860513054371758,3.7788813021034,3.630908888463534
49,0.970966610359028,0.7279396522599336,1.1744953654706478,0.8334478934920586
50,0.6188382073305547,0.38637602673231863,0.5962882097810507,0.4725981249904314
51,0.3334272112697363,0.36770074290822746,2.877514365129173,1.7166859574954692
52,0.3467482482083142,0.08030012213370755,1.2963438099250195,0.40853913296808725
53,0.3984854114241898,0.4256260853270257,3.115237994119525,1.169516983623927
54,0.7846927756909281,0.6408459050903621,1.5777640072628856,0.8788386212130515
55,0.03893649112433195,0.09533951858575732,2.7143714716657996,0.46537406741482984
56,0.7487953861709684,0.7043411855432926,3.1033001709729433,2.546658457452048
57,0.67727683018893,0.8298355666695142,0.7514761760830879,0.4829259741219639
58,0.17126433039084077,0.05186469549539431,0.11634327564388514,0.23571514773661625
59,0.2610879638232291,0.6481152705337231,0.5428551882505417,0.4172999497203551
60,0.5144129346590489,0.5606667007268581,2.720656712539494,3.0488158006704316
61,0.6756072745192796,0.4786735723763007,3.739291815087199,2.8280231934425446
62,0.9828171979170292,0.9606221823207677,2.2019763374701142,3.745872712844211
63,0.7595442675519735,0.9439870074058077,2.407064941711724,1.8705125388686437
64,0.566488424083218,0.41814360472394724,0.7879779525101185,0.6482345330595871
65,0.8496897185686976,0.955685359124717,2.1409464422613382,1.3727681727791636
66,0.18947393540292976,0.05796711472238242,0.7182229571044445,0.2771226256866024
67,0.27128661470487714,0.08674734093118867,1.8075459776446223,0.5290519573293423
68,0.828158485237509,0.6231442120623969,1.2682134071365,0.8994730476125453
69,0.6932048203889281,0.06721911660756283,0.4646986816078425,0.3877522457922623
70,0.24054473964497447,0.1664729594957456,0.7444086270406842,0.5763982994708353
71,0.04298879601992667,0.0716035034338153,2.918920386582613,0.36093449430807356
72,0.14047909411601722,0.16527302289689616,1.647488284856081,0.7647301471711294
73,0.2163854150567204,0.10703343657077759,1.6561987269669771,0.5396069205601317
74,0.479398564202711,0.5485753960875734,1.9212405160069463,1.4805829309411127
75,0.19741034228354692,0.31038589793265303,1.7099778624251485,0.6460850511196002
76,0.7193558376748115,0.31218820143968196,0.5459614405408502,1.67050800492757
77,0.00788473873399198,0.06646093627539923,3.298717625439167,0.36967936155467906
78,0.3754899646155536,0.7176332556788844,2.369216970168054,1.267671541114058
79,0.5144077083095908,0.3594824868580979,3.177587910555303,3.7781584067498293
80,0.00157055421732366,0.06412152271407034,3.0761297028511763,0.32856909591209166
81,0.5816040025092661,0.881216959150156,3.672225669026375,2.3031215597610046
82,0.1579052081797272,0.19809807309848654,3.4505191082134843,1.6097549243726537
83,0.35902830585837364,0.12175747904532148,1.267900951206684,0.46672572964368564
84,0.6456318784039468,0.14729736478814184,1.037042303942144,0.6240516396564717
85,0.7758233626373112,0.5187319067245278,2.969065807759762,2.6384874434392875
86,0.5636468415614218,0.7265635408788902,2.989444467239082,1.8039981991952527
87,0.23370339861139655,0.6947596816695971,3.671616136096418,2.403962105087116
88,0.08998051634989679,0.06266403598419676,3.1727648368105292,0.512076329518917
