choices,feedback,value1,value2,role,trial,alpha,tau,hider_choices,agent_id
0,0,0.0019797518058174528,0.003834928547481034,picker,6,0.9370754132978618,0.8686307929456234,1,2
0,0,0.0019797518058174528,2.4131129388247534e-4,picker,7,0.9370754132978618,0.8686307929456234,1,2
1,1,0.0019797518058174528,1.5184413434112963e-5,picker,8,0.9370754132978618,0.8686307929456234,1,2
0,0,0.9371999883620157,1.5184413434112963e-5,picker,9,0.9370754132978618,0.8686307929456234,1,2
0,0,0.9371999883620157,9.554729396559523e-7,picker,10,0.9370754132978618,0.8686307929456234,1,2
1,1,0.9371999883620157,6.01227398329278e-8,picker,11,0.9370754132978618,0.8686307929456234,1,2
0,0,0.9960483352227903,6.01227398329278e-8,picker,12,0.9370754132978618,0.8686307929456234,1,2
1,0,0.9960483352227903,3.7831985553871604e-9,picker,13,0.9370754132978618,0.8686307929456234,0,2
1,1,0.06267592982924686,3.7831985553871604e-9,picker,14,0.9370754132978618,0.8686307929456234,1,2
0,0,0.9410192702785394,3.7831985553871604e-9,picker,15,0.9370754132978618,0.8686307929456234,1,2
1,0,0.9410192702785394,2.380562055098632e-10,picker,16,0.9370754132978618,0.8686307929456234,0,2
1,0,0.05921324866102473,2.380562055098632e-10,picker,17,0.9370754132978618,0.8686307929456234,0,2
1,1,0.0037259691992859167,2.380562055098632e-10,picker,18,0.9370754132978618,0.8686307929456234,1,2
1,1,0.9373098683697918,2.380562055098632e-10,picker,19,0.9370754132978618,0.8686307929456234,1,2
1,1,0.9960552493768665,2.380562055098632e-10,picker,20,0.9370754132978618,0.8686307929456234,1,2
1,0,0.9997517781973964,2.380562055098632e-10,picker,21,0.9370754132978618,0.8686307929456234,0,2
1,1,0.06290896744779895,2.380562055098632e-10,picker,22,0.9370754132978618,0.8686307929456234,1,2
1,0,0.9410339340743729,2.380562055098632e-10,picker,23,0.9370754132978618,0.8686307929456234,0,2
0,1,0.05921417137431706,2.380562055098632e-10,picker,24,0.9370754132978618,0.8686307929456234,0,2
0,0,0.05921417137431706,0.9370754133128414,picker,25,0.9370754132978618,0.8686307929456234,1,2
1,1,0.05921417137431706,0.05896508309144588,picker,26,0.9370754132978618,0.8686307929456234,1,2
1,1,0.9408014405585003,0.05896508309144588,picker,27,0.9370754132978618,0.8686307929456234,1,2
1,0,0.9962749551137817,0.05896508309144588,picker,28,0.9370754132978618,0.8686307929456234,0,2
1,1,0.06269018979222596,0.05896508309144588,picker,29,0.9370754132978618,0.8686307929456234,1,2
1,0,0.9410201675808162,0.05896508309144588,picker,30,0.9370754132978618,0.8686307929456234,0,2
0,0,0.05921330512339973,0.05896508309144588,picker,31,0.9370754132978618,0.8686307929456234,1,2
0,1,0.05921330512339973,0.0037103534833864693,picker,32,0.9370754132978618,0.8686307929456234,0,2
0,0,0.05921330512339973,0.9373088857573227,picker,33,0.9370754132978618,0.8686307929456234,1,2
1,1,0.05921330512339973,0.05897977424852119,picker,34,0.9370754132978618,0.8686307929456234,1,2
1,1,0.9408013860500194,0.05897977424852119,picker,35,0.9370754132978618,0.8686307929456234,1,2
1,0,0.996274951683858,0.05897977424852119,picker,36,0.9370754132978618,0.8686307929456234,0,2
0,0,0.06269018957639949,0.05897977424852119,picker,37,0.9370754132978618,0.8686307929456234,1,2
0,0,0.06269018957639949,0.0037112779183736053,picker,38,0.9370754132978618,0.8686307929456234,1,2
1,0,0.06269018957639949,2.33530629150431e-4,picker,39,0.9370754132978618,0.8686307929456234,0,2
1,1,0.003944754269373629,2.33530629150431e-4,picker,40,0.9370754132978618,0.8686307929456234,1,2
1,1,0.9373236353299037,2.33530629150431e-4,picker,41,0.9370754132978618,0.8686307929456234,1,2
1,1,0.9960561156571417,2.33530629150431e-4,picker,42,0.9370754132978618,0.8686307929456234,1,2
1,1,0.9997518327077246,2.33530629150431e-4,picker,43,0.9370754132978618,0.8686307929456234,1,2
1,0,0.9999843841757006,2.33530629150431e-4,picker,44,0.9370754132978618,0.8686307929456234,0,2
0,0,0.06292360408284814,2.33530629150431e-4,picker,45,0.9370754132978618,0.8686307929456234,1,2
0,1,0.06292360408284814,1.469481832158117e-5,picker,46,0.9370754132978618,0.8686307929456234,0,2
0,1,0.06292360408284814,0.9370763379632314,picker,47,0.9370754132978618,0.8686307929456234,0,2
0,0,0.06292360408284814,0.9960405545725514,picker,48,0.9370754132978618,0.8686307929456234,1,2
1,0,0.06292360408284814,0.06267544023504634,picker,49,0.9370754132978618,0.8686307929456234,0,2
0,0,0.003959441780722196,0.06267544023504634,picker,50,0.9370754132978618,0.8686307929456234,1,2
1,1,0.003959441780722196,0.003943826173164855,picker,51,0.9370754132978618,0.8686307929456234,1,2
0,0,0.9373245595354849,0.003943826173164855,picker,52,0.9370754132978618,0.8686307929456234,1,2
1,1,0.9373245595354849,2.481636319714739e-4,picker,53,0.9370754132978618,0.8686307929456234,1,2
1,1,0.9960561738123959,2.481636319714739e-4,picker,54,0.9370754132978618,0.8686307929456234,1,2
1,1,0.99975183636712,2.481636319714739e-4,picker,55,0.9370754132978618,0.8686307929456234,1,2
0,0,0.9999843844059665,2.481636319714739e-4,picker,56,0.9370754132978618,0.8686307929456234,1,2
1,1,0.9999843844059665,1.5615593976306527e-5,picker,57,0.9370754132978618,0.8686307929456234,1,2
1,1,0.9999990173951994,1.5615593976306527e-5,picker,58,0.9370754132978618,0.8686307929456234,1,2
0,0,0.999999938169999,1.5615593976306527e-5,picker,59,0.9370754132978618,0.8686307929456234,1,2
0,0,0.999999938169999,9.826047970674874e-7,picker,60,0.9370754132978618,0.8686307929456234,1,2
0,1,0.5,0.5,picker,1,0.2861395347863436,0.8662692438811064,0,3
0,1,0.5,0.6430697673931718,picker,2,0.2861395347863436,0.8662692438811064,0,3
0,0,0.5,0.745201618102471,picker,3,0.2861395347863436,0.8662692438811064,1,3
0,1,0.5,0.5319699737765995,picker,4,0.2861395347863436,0.8662692438811064,0,3
1,1,0.5,0.6658918677462035,picker,5,0.2861395347863436,0.8662692438811064,1,3
1,1,0.6430697673931718,0.6658918677462035,picker,6,0.2861395347863436,0.8662692438811064,1,3
1,1,0.745201618102471,0.6658918677462035,picker,7,0.2861395347863436,0.8662692438811064,1,3
0,0,0.8181095085629431,0.6658918677462035,picker,8,0.2861395347863436,0.8662692438811064,1,3
0,0,0.8181095085629431,0.4753538784912954,picker,9,0.2861395347863436,0.8662692438811064,1,3
0,0,0.8181095085629431,0.339336340840912,picker,10,0.2861395347863436,0.8662692438811064,1,3
0,0,0.8181095085629431,0.24223879813659333,picker,11,0.2861395347863436,0.8662692438811064,1,3
1,1,0.8181095085629431,0.1729247011305855,picker,12,0.2861395347863436,0.8662692438811064,1,3
1,0,0.870155569164802,0.1729247011305855,picker,13,0.2861395347863436,0.8662692438811064,0,3
1,1,0.6211696594122396,0.1729247011305855,picker,14,0.2861395347863436,0.8662692438811064,1,3
0,0,0.7295679968309734,0.1729247011305855,picker,15,0.2861395347863436,0.8662692438811064,1,3
1,0,0.7295679968309734,0.12344410759601226,picker,16,0.2861395347863436,0.8662692438811064,0,3
1,0,0.5208097496227541,0.12344410759601226,picker,17,0.2861395347863436,0.8662692438811064,0,3
1,1,0.37178549015350715,0.12344410759601226,picker,18,0.2861395347863436,0.8662692438811064,1,3
0,0,0.5515424977470135,0.12344410759601226,picker,19,0.2861395347863436,0.8662692438811064,1,3
1,1,0.5515424977470135,0.08812186807637398,picker,20,0.2861395347863436,0.8662692438811064,1,3
1,0,0.6798639188131287,0.08812186807637398,picker,21,0.2861395347863436,0.8662692438811064,0,3
1,1,0.4853279733659196,0.08812186807637398,picker,22,0.2861395347863436,0.8662692438811064,1,3
0,1,0.63259598763454,0.08812186807637398,picker,23,0.2861395347863436,0.8662692438811064,0,3
1,0,0.63259598763454,0.3490462525268404,picker,24,0.2861395347863436,0.8662692438811064,0,3
1,1,0.45158526602508514,0.3490462525268404,picker,25,0.2861395347863436,0.8662692438811064,1,3
1,1,0.6085084028746437,0.3490462525268404,picker,26,0.2861395347863436,0.8662692438811064,1,3
0,0,0.7205296263488558,0.3490462525268404,picker,27,0.2861395347863436,0.8662692438811064,1,3
1,0,0.7205296263488558,0.2491703202098937,picker,28,0.2861395347863436,0.8662692438811064,0,3
0,0,0.5143576142656162,0.2491703202098937,picker,29,0.2861395347863436,0.8662692438811064,1,3
0,1,0.5143576142656162,0.17787284070247045,picker,30,0.2861395347863436,0.8662692438811064,0,3
1,1,0.5143576142656162,0.4131159235990837,picker,31,0.2861395347863436,0.8662692438811064,1,3
0,1,0.6533191005921828,0.4131159235990837,picker,32,0.2861395347863436,0.8662692438811064,0,3
1,1,0.6533191005921828,0.5810466601939548,picker,33,0.2861395347863436,0.8662692438811064,1,3
1,1,0.7525182118680468,0.5810466601939548,picker,34,0.2861395347863436,0.8662692438811064,1,3
0,0,0.8233325355922163,0.5810466601939548,picker,35,0.2861395347863436,0.8662692438811064,1,3
1,0,0.8233325355922163,0.41478623915689794,picker,36,0.2861395347863436,0.8662692438811064,0,3
0,0,0.5877445468833988,0.41478623915689794,picker,37,0.2861395347863436,0.8662692438811064,1,3
0,0,0.5877445468833988,0.2960994976487661,picker,38,0.2861395347863436,0.8662692438811064,1,3
1,0,0.5877445468833988,0.2113737251410781,picker,39,0.2861395347863436,0.8662692438811064,0,3
1,1,0.4195675956649728,0.2113737251410781,picker,40,0.2861395347863436,0.8662692438811064,1,3
1,1,0.5856522538163164,0.2113737251410781,picker,41,0.2861395347863436,0.8662692438811064,1,3
0,0,0.7042135251490855,0.2113737251410781,picker,42,0.2861395347863436,0.8662692438811064,1,3
1,1,0.7042135251490855,0.15089134576315355,picker,43,0.2861395347863436,0.8662692438811064,1,3
0,1,0.7888497294590187,0.15089134576315355,picker,44,0.2861395347863436,0.8662692438811064,0,3
0,0,0.7888497294590187,0.393854901069543,picker,45,0.2861395347863436,0.8662692438811064,1,3
1,0,0.7888497294590187,0.2811574429041826,picker,46,0.2861395347863436,0.8662692438811064,0,3
0,1,0.5631286348552821,0.2811574429041826,picker,47,0.2861395347863436,0.8662692438811064,0,3
0,0,0.5631286348552821,0.4868467177762054,picker,48,0.2861395347863436,0.8662692438811064,1,3
1,0,0.5631286348552821,0.3475406244394637,picker,49,0.2861395347863436,0.8662692438811064,0,3
1,1,0.40199526925292295,0.3475406244394637,picker,50,0.2861395347863436,0.8662692438811064,1,3
1,1,0.5731080647089242,0.3475406244394637,picker,51,0.2861395347863436,0.8662692438811064,1,3
1,1,0.6952587244771545,0.3475406244394637,picker,52,0.2861395347863436,0.8662692438811064,1,3
0,0,0.7824572512854585,0.3475406244394637,picker,53,0.2861395347863436,0.8662692438811064,1,3
1,1,0.7824572512854585,0.24809551184300022,picker,54,0.2861395347863436,0.8662692438811064,1,3
0,0,0.8447048321987799,0.24809551184300022,picker,55,0.2861395347863436,0.8662692438811064,1,3
0,0,0.8447048321987799,0.17710557750166434,picker,56,0.2861395347863436,0.8662692438811064,1,3
1,1,0.8447048321987799,0.1264286699472714,picker,57,0.2861395347863436,0.8662692438811064,1,3
1,1,0.8891409192679882,0.1264286699472714,picker,58,0.2861395347863436,0.8662692438811064,1,3
1,1,0.9208620850554877,0.1264286699472714,picker,59,0.2861395347863436,0.8662692438811064,1,3
0,0,0.9435065712216717,0.1264286699472714,picker,60,0.2861395347863436,0.8662692438811064,1,3
1,0,0.5,0.5,picker,1,0.8304476260673255,1.5557801146060228,0,4
0,1,0.08477618696633726,0.5,picker,2,0.8304476260673255,1.5557801146060228,0,4
0,0,0.08477618696633726,0.9152238130336627,picker,3,0.8304476260673255,1.5557801146060228,1,4
0,1,0.08477618696633726,0.1551783701795718,picker,4,0.8304476260673255,1.5557801146060228,0,4
0,0,0.08477618696633726,0.8567584871142753,picker,5,0.8304476260673255,1.5557801146060228,1,4
1,1,0.08477618696633726,0.14526543537719216,picker,6,0.8304476260673255,1.5557801146060228,1,4
1,1,0.8448216298204282,0.14526543537719216,picker,7,0.8304476260673255,1.5557801146060228,1,4
0,0,0.9736891389530502,0.14526543537719216,picker,8,0.8304476260673255,1.5557801146060228,1,4
1,1,0.9736891389530502,0.024630099418566448,picker,9,0.8304476260673255,1.5557801146060228,1,4
1,1,0.9955389310492769,0.024630099418566448,picker,10,0.8304476260673255,1.5557801146060228,1,4
0,0,0.9992436151691275,0.024630099418566448,picker,11,0.8304476260673255,1.5557801146060228,1,4
1,1,0.9992436151691275,0.004176091826615727,picker,12,0.8304476260673255,1.5557801146060228,1,4
1,0,0.9998717531563189,0.004176091826615727,picker,13,0.8304476260673255,1.5557801146060228,0,4
1,1,0.16953062937587904,0.004176091826615727,picker,14,0.8304476260673255,1.5557801146060228,1,4
1,1,0.8591919467323061,0.004176091826615727,picker,15,0.8304476260673255,1.5557801146060228,1,4
1,0,0.976125660299624,0.004176091826615727,picker,16,0.8304476260673255,1.5557801146060228,0,4
0,1,0.1655044229604007,0.004176091826615727,picker,17,0.8304476260673255,1.5557801146060228,0,4
1,1,0.1655044229604007,0.831155692350289,picker,18,0.8304476260673255,1.5557801146060228,1,4
0,0,0.8585092938766189,0.831155692350289,picker,19,0.8304476260673255,1.5557801146060228,1,4
1,1,0.8585092938766189,0.14092442074564715,picker,20,0.8304476260673255,1.5557801146060228,1,4
1,0,0.9760099148873703,0.14092442074564715,picker,21,0.8304476260673255,1.5557801146060228,0,4
0,0,0.16548479805098126,0.14092442074564715,picker,22,0.8304476260673255,1.5557801146060228,1,4
0,1,0.16548479805098126,0.023894070082511515,picker,23,0.8304476260673255,1.5557801146060228,0,4
0,1,0.16548479805098126,0.834498922372729,picker,24,0.8304476260673255,1.5557801146060228,0,4
1,1,0.16548479805098126,0.9719388993998803,picker,25,0.8304476260673255,1.5557801146060228,1,4
0,0,0.8585059664266386,0.9719388993998803,picker,26,0.8304476260673255,1.5557801146060228,1,4
0,0,0.8585059664266386,0.16479454771076063,picker,27,0.8304476260673255,1.5557801146060228,1,4
1,0,0.8585059664266386,0.02794130677552087,picker,28,0.8304476260673255,1.5557801146060228,0,4
1,1,0.14556172464300154,0.02794130677552087,picker,29,0.8304476260673255,1.5557801146060228,1,4
1,0,0.8551279620342807,0.02794130677552087,picker,30,0.8304476260673255,1.5557801146060228,0,4
1,1,0.1449889759791223,0.02794130677552087,picker,31,0.8304476260673255,1.5557801146060228,1,4
1,0,0.8550308511386532,0.02794130677552087,picker,32,0.8304476260673255,1.5557801146060228,0,4
1,1,0.14497251059623384,0.02794130677552087,picker,33,0.8304476260673255,1.5557801146060228,1,4
1,1,0.8550280593938967,0.02794130677552087,picker,34,0.8304476260673255,1.5557801146060228,1,4
1,1,0.9754196633166085,0.02794130677552087,picker,35,0.8304476260673255,1.5557801146060228,1,4
1,0,0.9958323455632666,0.02794130677552087,picker,36,0.8304476260673255,1.5557801146060228,0,4
1,1,0.16884573822919535,0.02794130677552087,picker,37,0.8304476260673255,1.5557801146060228,1,4
1,1,0.8590758218125005,0.02794130677552087,picker,38,0.8304476260673255,1.5557801146060228,1,4
1,0,0.9761059710437983,0.02794130677552087,picker,39,0.8304476260673255,1.5557801146060228,0,4
1,1,0.16550108460033441,0.02794130677552087,picker,40,0.8304476260673255,1.5557801146060228,1,4
1,1,0.8585087278497445,0.02794130677552087,picker,41,0.8304476260673255,1.5557801146060228,1,4
1,1,0.9760098189161701,0.02794130677552087,picker,42,0.8304476260673255,1.5557801146060228,1,4
0,0,0.9959324078461619,0.02794130677552087,picker,43,0.8304476260673255,1.5557801146060228,1,4
1,0,0.9959324078461619,0.004737514894570687,picker,44,0.8304476260673255,1.5557801146060228,0,4
1,1,0.16886270402680137,0.004737514894570687,picker,45,0.8304476260673255,1.5557801146060228,1,4
1,0,0.8590786984037603,0.004737514894570687,picker,46,0.8304476260673255,1.5557801146060228,0,4
1,0,0.14565883270934965,0.004737514894570687,picker,47,0.8304476260673255,1.5557801146060228,0,4
1,1,0.02469680087013254,0.004737514894570687,picker,48,0.8304476260673255,1.5557801146060228,1,4
1,0,0.8346350272833991,0.004737514894570687,picker,49,0.8304476260673255,1.5557801146060228,0,4
1,1,0.14151435024326287,0.004737514894570687,picker,50,0.8304476260673255,1.5557801146060228,1,4
1,1,0.8544417200966107,0.004737514894570687,picker,51,0.8304476260673255,1.5557801146060228,1,4
1,1,0.9753202480968236,0.004737514894570687,picker,52,0.8304476260673255,1.5557801146060228,1,4
1,1,0.995815489476747,0.004737514894570687,picker,53,0.8304476260673255,1.5557801146060228,1,4
1,1,0.9992905063070362,0.004737514894570687,picker,54,0.8304476260673255,1.5557801146060228,1,4
0,0,0.9998797036600677,0.004737514894570687,picker,55,0.8304476260673255,1.5557801146060228,1,4
1,1,0.9998797036600677,8.032568969158641e-4,picker,56,0.8304476260673255,1.5557801146060228,1,4
1,1,0.999979603469989,8.032568969158641e-4,picker,57,0.8304476260673255,1.5557801146060228,1,4
1,1,0.9999965417199167,8.032568969158641e-4,picker,58,0.8304476260673255,1.5557801146060228,1,4
1,1,0.9999994136404021,8.032568969158641e-4,picker,59,0.8304476260673255,1.5557801146060228,1,4
1,1,0.9999999005813383,8.032568969158641e-4,picker,60,0.8304476260673255,1.5557801146060228,1,4
1,0,0.5,0.5,picker,1,0.6417455188930035,3.7698227679356933,0,5
1,0,0.17912724055349827,0.5,picker,2,0.6417455188930035,3.7698227679356933,0,5
0,0,0.06417313661662166,0.5,picker,3,0.6417455188930035,3.7698227679356933,1,5
1,0,0.06417313661662166,0.17912724055349827,picker,4,0.6417455188930035,3.7698227679356933,0,5
0,0,0.02299031375959619,0.17912724055349827,picker,5,0.6417455188930035,3.7698227679356933,1,5
0,0,0.02299031375959619,0.06417313661662166,picker,6,0.6417455188930035,3.7698227679356933,1,5
0,0,0.02299031375959619,0.02299031375959619,picker,7,0.6417455188930035,3.7698227679356933,1,5
0,0,0.02299031375959619,0.008236382926431175,picker,8,0.6417455188930035,3.7698227679356933,1,5
0,0,0.02299031375959619,0.0029507210915071264,picker,9,0.6417455188930035,3.7698227679356933,1,5
1,1,0.02299031375959619,0.001057109053529356,picker,10,0.6417455188930035,3.7698227679356933,1,5
1,1,0.6499819018194346,0.001057109053529356,picker,11,0.6417455188930035,3.7698227679356933,1,5
1,1,0.8746044478582637,0.001057109053529356,picker,12,0.6417455188930035,3.7698227679356933,1,5
1,0,0.955076481534337,0.001057109053529356,picker,13,0.6417455188930035,3.7698227679356933,0,5
1,1,0.3421604293095799,0.001057109053529356,picker,14,0.6417455188930035,3.7698227679356933,1,5
1,1,0.7643260259506541,0.001057109053529356,picker,15,0.6417455188930035,3.7698227679356933,1,5
1,0,0.9155687427165278,0.001057109053529356,picker,16,0.6417455188930035,3.7698227679356933,0,5
1,0,0.3280066048396949,0.001057109053529356,picker,17,0.6417455188930035,3.7698227679356933,0,5
0,0,0.11750983601651255,0.001057109053529356,picker,18,0.6417455188930035,3.7698227679356933,1,5
0,0,0.11750983601651255,3.7871405544566764e-4,picker,19,0.6417455188930035,3.7698227679356933,1,5
0,0,0.11750983601651255,1.3567600742161396e-4,picker,20,0.6417455188930035,3.7698227679356933,1,5
1,0,0.11750983601651255,4.8606537637499315e-5,picker,21,0.6417455188930035,3.7698227679356933,0,5
1,1,0.042098425327063954,4.8606537637499315e-5,picker,22,0.6417455188930035,3.7698227679356933,1,5
1,0,0.6568274684139724,4.8606537637499315e-5,picker,23,0.6417455188930035,3.7698227679356933,0,5
1,0,0.23531138387346984,4.8606537637499315e-5,picker,24,0.6417455188930035,3.7698227679356933,0,5
1,1,0.08430135772815922,4.8606537637499315e-5,picker,25,0.6417455188930035,3.7698227679356933,1,5
1,1,0.6719468580625203,4.8606537637499315e-5,picker,26,0.6417455188930035,3.7698227679356933,1,5
1,1,0.8824734918596684,4.8606537637499315e-5,picker,27,0.6417455188930035,3.7698227679356933,1,5
1,0,0.9578956018098683,4.8606537637499315e-5,picker,28,0.6417455188930035,3.7698227679356933,0,5
1,1,0.34317039178106856,4.8606537637499315e-5,picker,29,0.6417455188930035,3.7698227679356933,1,5
1,0,0.7646878495318149,4.8606537637499315e-5,picker,30,0.6417455188930035,3.7698227679356933,0,5
1,1,0.27395284874284537,4.8606537637499315e-5,picker,31,0.6417455188930035,3.7698227679356933,1,5
1,0,0.7398903545671551,4.8606537637499315e-5,picker,32,0.6417455188930035,3.7698227679356933,0,5
0,0,0.26506903505152785,4.8606537637499315e-5,picker,33,0.6417455188930035,3.7698227679356933,1,5
0,0,0.26506903505152785,1.7413509919730014e-5,picker,34,0.6417455188930035,3.7698227679356933,1,5
1,1,0.26506903505152785,6.238467960544413e-6,picker,35,0.6417455188930035,3.7698227679356933,1,5
1,0,0.7367076885029208,6.238467960544413e-6,picker,36,0.6417455188930035,3.7698227679356933,0,5
1,1,0.26392883067214873,6.238467960544413e-6,picker,37,0.6417455188930035,3.7698227679356933,1,5
1,1,0.7362992051746304,6.238467960544413e-6,picker,38,0.6417455188930035,3.7698227679356933,1,5
1,0,0.9055280085823347,6.238467960544413e-6,picker,39,0.6417455188930035,3.7698227679356933,0,5
0,0,0.32440946684251626,6.238467960544413e-6,picker,40,0.6417455188930035,3.7698227679356933,1,5
1,1,0.32440946684251626,2.2349591021074612e-6,picker,41,0.6417455188930035,3.7698227679356933,1,5
1,1,0.7579666641028665,2.2349591021074612e-6,picker,42,0.6417455188930035,3.7698227679356933,1,5
1,1,0.913290472837577,2.2349591021074612e-6,picker,43,0.6417455188930035,3.7698227679356933,1,5
