trial,value1_median,value2_median,value1_3rd_quartile,value2_3rd_quartile,value1_1st_quartile,value2_1st_quartile,hider_choice,alpha,tau
52,0.025200550000000002,0.0039028300000000004,0.051771575,0.011205225,0.0095908525,9.3036725e-4,1,0.9,5
53,0.8452124999999999,0.0039028300000000004,0.9030025,0.011205225,0.7840185000000001,9.3036725e-4,1,0.9,5
54,0.9754214999999999,0.0039028300000000004,0.9905005,0.011205225,0.9508055,9.3036725e-4,1,0.9,5
55,0.996097,0.0039028300000000004,0.99907,0.011205225,0.98879474999999994,9.3036725e-4,1,0.9,5
56,0.9993805,0.0039028300000000004,0.999909,0.011205225,0.997448,9.3036725e-4,1,0.9,5
57,0.999902,0.0039028300000000004,0.999991,0.011205225,0.999419,9.3036725e-4,1,0.9,5
58,0.999984,0.0039028300000000004,0.999999,0.011205225,0.999868,9.3036725e-4,1,0.9,5
59,0.999998,0.0039028300000000004,1,0.011205225,0.99997,9.3036725e-4,1,0.9,5
60,1,0.0039028300000000004,1,0.011205225,0.999993,9.3036725e-4,1,0.9,5
61,1,0.0039028300000000004,1,0.011205225,0.999998,9.3036725e-4,1,0.9,5
62,1,0.0039028300000000004,1,0.011205225,1,9.3036725e-4,0,0.9,5
63,0.1587895,0.0039028300000000004,0.22777375,0.011205225,0.09793695,9.3036725e-4,1,0.9,5
64,0.8664244999999999,0.0039028300000000004,0.91165425,0.011205225,0.8241075,9.3036725e-4,1,0.9,5
65,0.97879,0.0039028300000000004,0.9913474999999999,0.011205225,0.95993675,9.3036725e-4,0,0.9,5
66,0.155421,0.0039028300000000004,0.21864775,0.011205225,0.097089625,9.3036725e-4,1,0.9,5
67,0.155421,6.197279999999999e-4,0.21864775,0.002552255,0.097089625,9.111735e-5,1,0.9,5
68,0.155421,9.840625e-5,0.21864775,5.81336e-4,0.097089625,8.923755000000001e-6,0,0.9,5
69,0.02467925,9.840625e-5,0.049802149999999996,5.81336e-4,0.00950866,8.923755000000001e-6,1,0.9,5
70,0.8451295000000001,9.840625e-5,0.9029944999999999,5.81336e-4,0.7835702499999999,8.923755000000001e-6,1,0.9,5
71,0.975408,9.840625e-5,0.9904995000000001,5.81336e-4,0.95070275,8.923755000000001e-6,1,0.9,5
72,0.996095,9.840625e-5,0.99906925,5.81336e-4,0.98877175,8.923755000000001e-6,1,0.9,5
73,0.9993795000000001,9.840625e-5,0.999909,5.81336e-4,0.997442,8.923755000000001e-6,1,0.9,5
74,0.9999015,9.840625e-5,0.999991,5.81336e-4,0.999417,8.923755000000001e-6,1,0.9,5
75,0.999984,9.840625e-5,0.999999,5.81336e-4,0.999867,8.923755000000001e-6,1,0.9,5
76,0.999998,9.840625e-5,1,5.81336e-4,0.99997,8.923755000000001e-6,1,0.9,5
77,1,9.840625e-5,1,5.81336e-4,0.999993,8.923755000000001e-6,1,0.9,5
78,1,9.840625e-5,1,5.81336e-4,0.999998,8.923755000000001e-6,1,0.9,5
79,1,9.840625e-5,1,5.81336e-4,1,8.923755000000001e-6,1,0.9,5
80,1,9.840625e-5,1,5.81336e-4,1,8.923755000000001e-6,1,0.9,5
81,1,9.840625e-5,1,5.81336e-4,1,8.923755000000001e-6,1,0.9,5
82,1,9.840625e-5,1,5.81336e-4,1,8.923755000000001e-6,1,0.9,5
83,1,9.840625e-5,1,5.81336e-4,1,8.923755000000001e-6,1,0.9,5
84,1,9.840625e-5,1,5.81336e-4,1,8.923755000000001e-6,1,0.9,5
85,1,9.840625e-5,1,5.81336e-4,1,8.923755000000001e-6,1,0.9,5
86,1,9.840625e-5,1,5.81336e-4,1,8.923755000000001e-6,1,0.9,5
87,1,9.840625e-5,1,5.81336e-4,1,8.923755000000001e-6,1,0.9,5
88,1,9.840625e-5,1,5.81336e-4,1,8.923755000000001e-6,1,0.9,5
89,1,9.840625e-5,1,5.81336e-4,1,8.923755000000001e-6,1,0.9,5
90,1,9.840625e-5,1,5.81336e-4,1,8.923755000000001e-6,1,0.9,5
91,1,9.840625e-5,1,5.81336e-4,1,8.923755000000001e-6,1,0.9,5
92,1,9.840625e-5,1,5.81336e-4,1,8.923755000000001e-6,1,0.9,5
93,1,9.840625e-5,1,5.81336e-4,1,8.923755000000001e-6,1,0.9,5
94,1,9.840625e-5,1,5.81336e-4,1,8.923755000000001e-6,0,0.9,5
95,0.1587895,9.840625e-5,0.22777375,5.81336e-4,0.09793695,8.923755000000001e-6,0,0.9,5
96,0.025214050000000002,9.840625e-5,0.05188075,5.81336e-4,0.00959165,8.923755000000001e-6,1,0.9,5
97,0.025214050000000002,1.562585e-5,0.05188075,1.3241274999999998e-4,0.00959165,8.739655e-7,1,0.9,5
98,0.8452145,1.562585e-5,0.9030025,1.3241274999999998e-4,0.7840435,8.739655e-7,1,0.9,5
99,0.9754214999999999,1.562585e-5,0.9905005,1.3241274999999998e-4,0.95081075,8.739655e-7,1,0.9,5
100,0.996097,1.562585e-5,0.99907,1.3241274999999998e-4,0.988796,8.739655e-7,1,0.9,5
101,0.9993805,1.562585e-5,0.999909,1.3241274999999998e-4,0.997448,8.739655e-7,1,0.9,5
102,0.999902,1.562585e-5,0.999991,1.3241274999999998e-4,0.999419,8.739655e-7,1,0.9,5
103,0.999984,1.562585e-5,0.999999,1.3241274999999998e-4,0.999868,8.739655e-7,1,0.9,5
104,0.999998,1.562585e-5,1,1.3241274999999998e-4,0.99997,8.739655e-7,1,0.9,5
105,1,1.562585e-5,1,1.3241274999999998e-4,0.999993,8.739655e-7,0,0.9,5
106,0.158789,1.562585e-5,0.22777175000000002,1.3241274999999998e-4,0.09793695,8.739655e-7,0,0.9,5
107,0.025214050000000002,1.562585e-5,0.05188035,1.3241274999999998e-4,0.00959165,8.739655e-7,1,0.9,5
108,0.025214050000000002,2.48122e-6,0.05188035,3.0160124999999998e-5,0.00959165,8.559355e-8,1,0.9,5
109,0.025214050000000002,3.93992e-7,0.05188035,6.869677500000001e-6,0.00959165,8.3827675e-9,1,0.9,5
110,0.8452145,3.93992e-7,0.9030025,6.869677500000001e-6,0.7840435,8.3827675e-9,1,0.9,5
111,0.9754214999999999,3.93992e-7,0.9905005,6.869677500000001e-6,0.95081075,8.3827675e-9,1,0.9,5
112,0.996097,3.93992e-7,0.99907,6.869677500000001e-6,0.988796,8.3827675e-9,0,0.9,5
113,0.15816950000000002,3.93992e-7,0.22522175,6.869677500000001e-6,0.09784584999999998,8.3827675e-9,1,0.9,5
114,0.8663265,3.93992e-7,0.9116460000000001,6.869677500000001e-6,0.8235265,8.3827675e-9,1,0.9,5
115,0.8663265,6.25617e-8,0.9116460000000001,1.5647274999999998e-6,0.8235265,8.2098325e-10,1,0.9,5
116,0.978774,6.25617e-8,0.9913464999999999,1.5647274999999998e-6,0.95980375,8.2098325e-10,1,0.9,5
117,0.9966295000000001,6.25617e-8,0.9991522500000001,1.5647274999999998e-6,0.990844,8.2098325e-10,1,0.9,5
118,0.9994645,6.25617e-8,0.999917,1.5647274999999998e-6,0.997915,8.2098325e-10,1,0.9,5
119,0.999915,6.25617e-8,0.999992,1.5647274999999998e-6,0.999525,8.2098325e-10,1,0.9,5
120,0.9999865,6.25617e-8,0.999999,1.5647274999999998e-6,0.999892,8.2098325e-10,0,0.9,5
