trial,value1_median,value2_median,value1_3rd_quartile,value2_3rd_quartile,value1_1st_quartile,value2_1st_quartile,hider_choice,alpha,tau
92,0.9922035,0.0802621,0.999998,0.19526025,0.8543575,0.0060898025,1,0.1,0.1
93,0.9922035,0.06629345,0.999998,0.1847455,0.8543575,0.0034639325,1,0.1,0.1
94,0.9935605000000001,0.06629345,0.999999,0.1847455,0.8622,0.0034639325,0,0.1,0.1
95,0.704612,0.06629345,0.8182197500000001,0.1847455,0.53826375,0.0034639325,0,0.1,0.1
96,0.6029475,0.06629345,0.73585625,0.1847455,0.32354299999999997,0.0034639325,1,0.1,0.1
97,0.6029475,0.05475585,0.73585625,0.17479825,0.32354299999999997,0.0019703175,1,0.1,0.1
98,0.6029475,0.0452263,0.73585625,0.165386,0.32354299999999997,0.0011207324999999999,1,0.1,0.1
99,0.7072175,0.0452263,0.78056725,0.165386,0.63585275,0.0011207324999999999,1,0.1,0.1
100,0.7072175,0.0373552,0.78056725,0.15648075,0.63585275,6.374837499999999e-4,1,0.1,0.1
101,0.7072175,0.03085395,0.78056725,0.14805425,0.63585275,3.6260649999999997e-4,1,0.1,0.1
102,0.784699,0.03085395,0.8164214999999999,0.14805425,0.7520347500000001,3.6260649999999997e-4,1,0.1,0.1
103,0.8268145,0.03085395,0.8755085,0.14805425,0.8067540000000001,3.6260649999999997e-4,1,0.1,0.1
104,0.8268145,0.0254842,0.8755085,0.1400825,0.8067540000000001,2.062535e-4,1,0.1,0.1
105,0.8268145,0.021048999999999998,0.8755085,0.1325395,0.8067540000000001,1.1731925000000001e-4,0,0.1,0.1
106,0.6248875,0.021048999999999998,0.72575225,0.1325395,0.49799675,1.1731925000000001e-4,0,0.1,0.1
107,0.6248875,0.2836785,0.72575225,0.45716450000000003,0.49799675,0.18495350000000002,1,0.1,0.1
108,0.733788,0.2836785,0.7742375,0.45716450000000003,0.707347,0.18495350000000002,1,0.1,0.1
109,0.793172,0.2836785,0.83758,0.45716450000000003,0.7772570000000001,0.18495350000000002,1,0.1,0.1
110,0.818747,0.2836785,0.907614,0.45716450000000003,0.79952575,0.18495350000000002,1,0.1,0.1
111,0.8492124999999999,0.2836785,0.9474505000000001,0.45716450000000003,0.81032075,0.18495350000000002,1,0.1,0.1
112,0.875455,0.2836785,0.97010925,0.45716450000000003,0.820534,0.18495350000000002,0,0.1,0.1
113,0.674943,0.2836785,0.74852275,0.45716450000000003,0.533075,0.18495350000000002,1,0.1,0.1
114,0.764201,0.2836785,0.78794875,0.45716450000000003,0.7464299999999999,0.18495350000000002,1,0.1,0.1
115,0.812186,0.2836785,0.8549902500000001,0.45716450000000003,0.7997885,0.18495350000000002,1,0.1,0.1
116,0.812186,0.19893,0.8549902500000001,0.244872,0.7997885,0.1537535,1,0.1,0.1
117,0.812186,0.138524,0.8549902500000001,0.160465,0.7997885,0.1255575,1,0.1,0.1
118,0.8439675,0.138524,0.91751725,0.160465,0.8105685,0.1255575,1,0.1,0.1
119,0.8439675,0.108052,0.91751725,0.15182425,0.8105685,0.079366275,1,0.1,0.1
120,0.8439675,0.08909144999999999,0.91751725,0.14364925,0.8105685,0.045144275,0,0.1,0.1
