trial,value1_median,value2_median,value1_3rd_quartile,value2_3rd_quartile,value1_1st_quartile,value2_1st_quartile,hider_choice,alpha,tau
111,0.8876219999999999,2.44809e-5,0.94121225,3.0315775e-4,0.82971175,7.426159999999999e-7,1,0.8,2
112,0.9596359999999999,2.44809e-5,0.9852770000000001,3.0315775e-4,0.920609,7.426159999999999e-7,0,0.8,2
113,0.344682,2.44809e-5,0.4292,3.0315775e-4,0.24675575,7.426159999999999e-7,1,0.8,2
114,0.7646735,2.44809e-5,0.811355,3.0315775e-4,0.73391675,7.426159999999999e-7,1,0.8,2
115,0.7646735,8.793080000000001e-6,0.811355,1.413365e-4,0.73391675,1.8598275e-7,1,0.8,2
116,0.915457,8.793080000000001e-6,0.952755,1.413365e-4,0.87593425,1.8598275e-7,1,0.8,2
117,0.969634,8.793080000000001e-6,0.9881677500000001,1.413365e-4,0.942159,1.8598275e-7,1,0.8,2
118,0.989093,8.793080000000001e-6,0.9970362500000001,1.413365e-4,0.973034,1.8598275e-7,1,0.8,2
119,0.996082,8.793080000000001e-6,0.999258,1.413365e-4,0.9874277499999999,1.8598275e-7,1,0.8,2
120,0.9985930000000001,8.793080000000001e-6,0.999814,1.413365e-4,0.9941385,1.8598275e-7,0,0.8,2
